id,title,author,genre,description,rating,date,completed,age,free,link
788167,가짜 동맹,케냠,"스토리, 로맨스",소꿉친구와 하루아침에 커플이 되었다?!통제가 강한 부모님들을 안심 시키고 자유롭게 생활하기 위해 동맹을 맺은 두 모범생 ‘윤세이’와 ‘김재하’.동맹을 들킬 위기를 모면하기 위한 두 사람의 가짜 커플 행세가 시작된다!,9.96,2022.06.07 22:53,FALSE,전체연령가,FALSE,https://comic.naver.com/webtoon/list?titleId=788167
766504,가짜인간,0환이 / 반얀,"스토리, 스릴러","폭력을 일삼던 엄마의 손에서 벗어나 동생 수아와 단둘이 살게 된 지아는무슨 일이 있어도 동생을 행복하게 해주기 위해 늘 고군분투한다.그러던 어느 날, 여느 때와 다름없이 아르바이트를 하던 지아는 수련회에 간 수아의 번호로 이상한 문자를 받게 된다.수련회장이 아닌 낯선 곳에 왔다는 수아,'수아는 앞으로 행복한 삶을 살게 될 것'이라 말하는 정체불명의 누군가.그날의 문자를 끝으로 수아는 돌아오지 않고, 주변 사람들은 모두 무심하거나 수상하다.언제까지고 다른 이들의 도움을 기다릴 수는 없는 상황.동생을 되찾는 방법은 지아, 자신이 스스로 나서는 것 하나뿐이다.고등학교 친구 원승을 데리고 험난한 여정을 떠나는 그녀는 수아의 실종 뒤에 드리운 기묘한 사이비 종교의 소용돌이를 파고들어야 한다.",9.44,2022.03.19 22:54,TRUE,15세 이용가,FALSE,https://comic.naver.com/webtoon/list?titleId=766504
729040,가타부타타,숭어,"스토리, 로맨스","모든 게 서툴고 어색했던 중학교 2학년 15살의 첫 연애.그렇게 헤어졌던 첫사랑을 같은 대학, 자취방 바로 옆집에서 다시 마주하다! 사랑이 뭔지, 연애가 뭔지 아직도 헷갈리고 서툴기만 한 스무 살. 과연 이번엔스스로에게 당당하고 서로를 솔직하게 마주하는 연애에 성공할 수 있을까?",9.95,2020.10.07 23:24,TRUE,전체연령가,TRUE,https://comic.naver.com/webtoon/list?titleId=729040
749055,각자의 디데이,오묘,"스토리, 로맨스",헤어졌지만 헤어지지 않은 사이솔직하지 못한 우리들 어떻게 될까요?,9.97,2021.07.13 23:13,TRUE,전체연령가,TRUE,https://comic.naver.com/webtoon/list?titleId=749055
702165,간질간질,손하은,"스토리, 로맨스",버스에서 시작된 간질간질 첫사랑2017 <청춘로맨스 대전> 우수상 수상작,9.22,2018.10.15 23:24,TRUE,전체연령가,TRUE,https://comic.naver.com/webtoon/list?titleId=702165
791676,갇힌 방,찡나 / 지언,"스토리, 스릴러","남의 개인정보를 수집하여 뒤를 캐는 주인공.동경하는 같은 반 남학생의 계정을 해킹하고, 상상도 못할 행적을 캐낸다.충격 받은 플은 겁을 주려고 익명 메세지를 보내게 되고, 그 뒤 남학생은 홀연이 모습을 감춘다.며칠이 지나고 주인공은 컴퓨터 한 대만 있는 방에 갇혀 눈을 뜨게 되는데…과연 주인공은 컴퓨터 한 대로 갇힌 방에서 자신을 가둔 범인을 찾고 탈출할 수 있을까?",9.87,2022.06.05 22:00,FALSE,12세 이용가,TRUE,https://comic.naver.com/webtoon/list?titleId=791676
774706,감 비서가 고장났다,퀀퀀 / 파란드,"스토리, 로맨스","언제나와 같은 야근길, 붕어빵 사고 남은 돈으로 지른 로또에 무려 1등으로 당첨된 ‘유은’.워라밸 없기로 악명높은 사장 ‘도혁’의 비서 일부터 당장 때려치우려 했지만… “제가 요즘… 감 비서 생각으로 머릿속이 가득 차 있거든요.”사장님이 고장났… 아니, 밑도 끝도 없이 말랑말랑해졌다?이제 와서 사람 흉내내도 소용없다며 밀어내려해도, 미남계를 곁들인 콤보 공격에 점점 흔들리는 유은. 그녀는 알까, 도혁도 똑같은 생각을 하고 있다는 것을.‘감 비서가 고장났다. 반드시 원래대로 고쳐놓고 말겠어.’",9.91,2022.06.03 22:51,FALSE,12세 이용가,FALSE,https://comic.naver.com/webtoon/list?titleId=774706
675823,감염자,이강,"스토리, 스릴러",사람을 잡아먹는 괴물 '감염자'나는 괴물이 되었다.,9.95,2018.08.18 23:31,TRUE,18세 이용가,TRUE,https://comic.naver.com/webtoon/list?titleId=675823
759418,감자마을,박지독,"스토리, 개그",감자 청년이 펼치는 격정막장 작물드라마!감자마을에 살고 있는 주인공 한감자는 꿈을 이루기 위해 감자마을을 떠난다.하지만 감자마을 밖은 고난과 역경 그 자체.마을을 떠나자마자 예상치 못한 살인 사건에 휘말리며 위험에 처하게 된다.과연 한감자는 무사히 살아남아 다시 감자마을로 돌아갈 수 있을 것인가?,9.94,2022.03.31 22:59,TRUE,12세 이용가,FALSE,https://comic.naver.com/webtoon/list?titleId=759418
738177,감히,희나리,"스토리, 스릴러",진실을 향한 입과 귀를 틀어막고 짓누르는 그들. 이제 죽음에서 자유로워진 그녀의 복수가 시작된다.,9.91,2021.05.27 23:06,TRUE,15세 이용가,TRUE,https://comic.naver.com/webtoon/list?titleId=738177
742048,갑자기 커피,우 / 리지,"스토리, 개그","스무살, 첫 커피… 그리고 첫 사기…?!세계 최고의 바리스타였던 지오반니와 조금(?)은 특이한 직원들과 함께하는20살 동우의 본격 카페 알바 이야기!",9.78,2020.10.07 23:13,TRUE,전체연령가,TRUE,https://comic.naver.com/webtoon/list?titleId=742048
318995,갓 오브 하이스쿨,박용제,"스토리, 판타지","전국, 전세계 고등학생 중 가장 쎈 녀석을 뽑는 대회가 열린다.허구 100% 막장 액션의 끝!! 기대하시라!!!",9.64,2022.06.02 23:10,FALSE,12세 이용가,FALSE,https://comic.naver.com/webtoon/list?titleId=318995
730258,갓!김치,김민우,"에피소드, 개그",​1000% 신토불이 히어로 등장!,7.41,2020.06.20 23:18,TRUE,전체연령가,TRUE,https://comic.naver.com/webtoon/list?titleId=730258
732255,갓도령스,도로롱,"스토리, 드라마",갓을 쓴 네명의 꽃도령그들과 함께 드랍 더 비트!,9.96,2020.08.26 23:00,TRUE,전체연령가,FALSE,https://comic.naver.com/webtoon/list?titleId=732255
731297,갓물주,HD3,"스토리, 드라마",과거로 갈 수 있는 건물을 얻게 된 평범한 청년 송강기.시간 이동으로 내가 얻은 이득만큼 누군가는 피해를 보게 되는 파이 싸움의 현실!강기는 과연 어떤 선택을 해 나갈 것인가...,9.9,2020.12.15 23:25,TRUE,전체연령가,TRUE,https://comic.naver.com/webtoon/list?titleId=731297
790453,갓트,서패스 / 아거주누,"스토리, 판타지","12계열의 갓트(GOD-Tribe)가 서로 싸우며 공존하는 세상.육식계에게 학대를 받으며 일하던 환식계 꼬마 랏데는포식자에 제물로 바쳐졌으나, 영웅 타세르에 의해 구원된다.타세르의 말에 따르면 랏데가 바로 포식자들에 맞서 세상을 구원할천년에 한번 태어나는 계시된 존재였고,이후 모든 '갓트'집단의 리더가 될 운명이었다.이제 타세르와의 수련 후, 세상을 뒤집는 복수가 시작된다.",9.87,2022.06.01 22:57,FALSE,15세 이용가,FALSE,https://comic.naver.com/webtoon/list?titleId=790453
715159,갓핑크,이상신 / 국중록,"스토리, 판타지",흥분하면 거대해지는 그놈!박성기를 함부로 자극하지 마라​생체병기 '핑크맨'의 신체 부위를 나눠가진 초능력자들이 펼치는 박진감 넘치는 액션,9.93,2021.07.16 23:13,TRUE,15세 이용가,TRUE,https://comic.naver.com/webtoon/list?titleId=715159
733728,강남도깨비,이경민 / 송준혁,"스토리, 판타지","전세계 44명, 황금의 피를 가진 전교1등을 노리는 도깨비가 나타났다.지상 최대 공모전 최우수상 수상작!!",9.78,2021.11.13 22:58,TRUE,15세 이용가,FALSE,https://comic.naver.com/webtoon/list?titleId=733728
762777,강림전기 개정기,철무장미 / 장군,"에피소드, 액션","얼굴 학력 성품 모든 것이 완벽한 전교 1등 우등생 하린.그런 그의 옆자리를 차지한 괴상한 전학생이, 오늘부터 하린을 죽이겠다는데?!무협 소설 <강림전기>에서 튀어나온 악마, 최강림과의 파란만장 학교생활 판타지.",9.9,2022.02.24 22:59,TRUE,12세 이용가,TRUE,https://comic.naver.com/webtoon/list?titleId=762777
578108,강변살다,박윤영,"스토리, 로맨스",이강변이라는 이름의 그녀가 펼쳐가는 20대 청춘 로맨스,9.86,2019.03.07 23:13,TRUE,12세 이용가,TRUE,https://comic.naver.com/webtoon/list?titleId=578108
483796,강시대소동,주동근,"스토리, 스릴러",강시대소동 야영지에 강시가 나타났다! 찌질한 우리라도 막아야 한다!,9.74,2014.07.27 23:16,TRUE,15세 이용가,TRUE,https://comic.naver.com/webtoon/list?titleId=483796
774832,같은 학교 친구,유유,"스토리, 로맨스",항상 바른 자세를 하는 같은 반 친구 겨울이.요한이는 그런 겨울이가 왠지 신경 쓰인다. 그때 마침 짝이 된 두 사람. 가까워진 자리만큼 마음의 거리가 좁혀져 간다.두근대는 심장 소리.피어오르는 얼굴의 이 열기를 뭐라고 부르면 좋은 걸까?어쩔 줄 모르는 소년소녀의 첫사랑 이야기.,9.98,2022.06.03 22:57,FALSE,전체연령가,FALSE,https://comic.naver.com/webtoon/list?titleId=774832
725830,같은도장,이힝,"스토리, 로맨스",게임 친구였던 귀여운(?) 연하남과같은 검도장에서 만나버렸다!,9.98,2020.05.17 23:04,TRUE,전체연령가,TRUE,https://comic.naver.com/webtoon/list?titleId=725830
712362,개를 낳았다,이선,"스토리, 드라마",사랑스러운 너와의 첫 만남부터 이별까지. 서툰 주인과 강아지 명동이가 함께 성장해나가는 이야기.,9.93,2022.06.02 22:56,FALSE,전체연령가,FALSE,https://comic.naver.com/webtoon/list?titleId=712362
740386,개미,재희,"스토리, 스릴러",우리의 발 밑에 그들이 살고있다.,9.8,2020.10.08 23:23,TRUE,15세 이용가,TRUE,https://comic.naver.com/webtoon/list?titleId=740386
750571,개미잡이,이익수,"스토리, 드라마",겉과 속이 다른 삶을 살아온 악랄한 인간 고은식. 그런 악마와 함께 살고 있는 세진에게 뜻밖의 기회가 찾아온다.이들의 비밀스러운 삶을 집요하게 파고드는 형사와 고은식으로부터 어린 시절 온갖 학대를 받으며 살아온 의문의 남자가 복수를 위해 나타난다,9.82,2020.08.03 10:00,TRUE,15세 이용가,TRUE,https://comic.naver.com/webtoon/list?titleId=750571
761463,개밥 먹는 남자,김태순,"스토리, 판타지","출근길에 우연히 받은 ‘아임펫 향수’를 뿌렸다가 댕댕이 뚜치와 몸이 바뀌어버린 어도남.그런데, 뚜치가 회사에 출근하더니 투자 계약을 따내고, 임원 승진에, 짝사랑하는 여직원과 썸을 타기 시작한다?!뜻밖의 상황에 엮인 어도남은 오늘도 집에 틀어박혀 개밥을 먹는다.주인과 반려동물의 몸을 뒤바꾸는 ‘아임펫 향수’ 때문에 벌어지는 아이러니 코미디! 대박 맞겠지?2020 지상최대공모전 1기 장려상 수상작!",9.93,2022.04.17 22:59,TRUE,12세 이용가,FALSE,https://comic.naver.com/webtoon/list?titleId=761463
794980,개와 사람의 시간,무브,"스토리, 드라마","나영의 행복을 위해서라면, 무엇이든 할 수 있는 사랑스러운 반려견 우비. 그런 우비와 나영의 시간에 불현듯 개를 무서워하는 낯선 남자 영민이 들어오고, 나영과 영민의 관계가 가까워질수록 우비와 그녀의 사이는 멀어져 간다. 나영의 사랑을 독차지할 수 없게 된 우비. 결국 스스로의 한계를 느끼고 그녀의 곁을 떠나 자신을 위한 삶을 살기로 결심하게 되는데...",9.86,2022.06.01 22:30,FALSE,전체연령가,FALSE,https://comic.naver.com/webtoon/list?titleId=794980
794103,개인정보 제공에 동의하십니...,신대성,"스토리, 스릴러",어느 날 문득 인생의 작은 인연 하나를 떠올리게 된 현수.그 사람의 안부가 궁금해 난생처음 sns에 가입하게 되고 연락하기에 이른다.그리고 만남까지...그 인연과의 짧은 만남 이후 현수에겐 이상한 일들이 벌어지기 시작한다.자신의 개인 정보를 알아야만 가능한 테러들 연이어 발생하면서평범했던 현수의 일상은 점점 무너져 가는데...과연 현수는 범인을 잡고 자신의 일상을 되찾을 수 있을까?,9.13,2022.06.06 22:00,FALSE,전체연령가,TRUE,https://comic.naver.com/webtoon/list?titleId=794103
729255,개장수,김규삼,"스토리, 판타지","역대급 판타지스릴러 <하이브>의 프리퀄! 곤충에게 지배당한 세상, 그 시작과 끝에 개장수가 있다.",9.98,2019.12.31 23:13,TRUE,15세 이용가,FALSE,https://comic.naver.com/webtoon/list?titleId=729255
72939,개판,현욱,"스토리, 액션",스스로를 정의라 부르는 조직 아마란스. 버려진 투견 바울이 겪는 그들의 이야기,9.88,2013.06.17 23:14,TRUE,15세 이용가,FALSE,https://comic.naver.com/webtoon/list?titleId=72939
50422,개편 축하 릴레이 카툰,네이버웹툰작가,"에피소드, 일상","보다 재미있고, 보다 다양한 웹툰의 세계, 네이버 만화가 개편되었습니다.네이버 웹툰 개편을 축하하기 위하여 많은 프로 작가님들이 릴레이 축하 카툰을 선보입니다.",9.55,2008.11.11 12:08,TRUE,전체연령가,FALSE,https://comic.naver.com/webtoon/list?titleId=50422
786933,갤러리L : 당신의 기억을...,조홍 / 라미아,"스토리, 로맨스",취업 면접에서 번번이 미끄러지는 순진은 자신 때문에 사고를 당해 휠체어 신세가 된 동생 나진과 엄마가 있는 고향집엔 다시 돌아가고 싶지 않다. 집에 돌아가지 않으려면 알바 자리라도 구해야 한다. 그러다 노랑 고양이에게 홀리듯 이끌려 다다른 ‘Gallery. L’. 어딘지 모르게 신비로워 보이는 카페 주인 마스터는 순진을 알바로 채용하게 되는데...,9.2,2022.01.03 10:00,TRUE,,TRUE,https://comic.naver.com/webtoon/list?titleId=786933
670151,갸오오와 사랑꾼들,갸오오,"에피소드, 개그","차이고, 퇴짜맞는 것은 일상하지만 절대 기죽지 않아!!갸오오와 친구들의 좌충우돌 사랑 도전기",9.94,2018.03.23 23:22,TRUE,전체연령가,TRUE,https://comic.naver.com/webtoon/list?titleId=670151
764022,거래,우남20,"스토리, 스릴러","고등학교 동창인 준성, 재효, 민우는 오랜만에 만나 술자리를 가진다.얼마 후, 술에 취해 영 정신을 못차리는 민우를 재효의 자취방에서 재우다가 민우의 핸드폰으로 걸려 온 한 통의 전화를 받게된다. 그 후, 얼떨결에 민우의 납치범 행세를 하게된 재효와 준성!그들은 과연 무사히 몸값을 받아낼 수 있을까?",9.55,2022.06.02 22:56,FALSE,15세 이용가,FALSE,https://comic.naver.com/webtoon/list?titleId=764022
773524,거래하실래요?,99C / 백도,"스토리, 로맨스","새로운 사랑은 중고거래로 장만하세요(?!)남친과 헤어진 후, 추억의 물건을 중고거래 어플 '동네마켓'에 팔던 한결.하지만 곧 구매자가 전 남친이란 걸 알게 되고... 당황하던 한결은 때마침 나타난 ‘중고남친’으로 위기를 모면하는데…!전 남친 강현과 새로운 인연 이안, 이 삼각관계의 엔딩은 무엇일까?​<참새는 새!신부> 작가들의 신작!",9.9,2022.06.04 22:56,FALSE,전체연령가,FALSE,https://comic.naver.com/webtoon/list?titleId=773524
739112,거미,모아이,"스토리, 스릴러",거미 떼로 뒤덮인 섬마을.의심의 거미줄 속에서 그녀는 탈출할 수 있을까?,9.9,2020.10.09 23:25,TRUE,15세 이용가,TRUE,https://comic.naver.com/webtoon/list?titleId=739112
147175,거상 김만덕,신지상 / 오은지,"스토리, 드라마","가난하고 불우한 기녀에서 조선 최고의 거상이 되기까지.
순정 만화로 보는 여인 김만덕의 파란만장 삶의 일대기.",9.89,2010.12.14 00:12,TRUE,전체연령가,FALSE,https://comic.naver.com/webtoon/list?titleId=147175
700844,걸어서 30분,이온도,"스토리, 로맨스","은하학원 위성은과 지구봉의 귀갓길 로맨스. 세상 가장 설레는 시간, 걸어서 30분",9.97,2021.12.30 23:00,TRUE,전체연령가,TRUE,https://comic.naver.com/webtoon/list?titleId=700844
718021,검은인간,이저녁,"스토리, 액션","너의 흉터도, 너의 두 눈도, 그리고... 너의 힘까지! 지금부터 모든 걸 바꿔줄게.",9.98,2020.07.11 23:24,TRUE,15세 이용가,TRUE,https://comic.naver.com/webtoon/list?titleId=718021
787372,게임의 법칙,유티스트,"스토리, 액션","격투게임 <블러드피스트>의 고인물인 윤시우에게 특이점이 왔다.현실에서도 게임 속 커맨더가 보이는 것.게임에 지루함을 느끼던 시우는 실제 싸움에 눈을 돌리기 시작했고자신의 능력을 이용해 학교를 재패하려 했으나,  설표 ""홍민재""에게 패배하게 된다.그런 그 와의 재대결을 위해 시우는 격투기 동아리 ""라라파루자""에 가입하게 되는데...",9.72,2022.06.04 22:00,FALSE,전체연령가,TRUE,https://comic.naver.com/webtoon/list?titleId=787372
733076,겟라이프,MOOHAK,"스토리, 판타지","그 것은... 소년들을 빛나게 하기도, 고통스럽게 하기도 하였다.축복과 혼돈의 힘 '라이프'! 이를 둘러싼 음모와 대전쟁의 시작.",9.87,2022.02.09 22:59,TRUE,12세 이용가,FALSE,https://comic.naver.com/webtoon/list?titleId=733076
727798,겟백,세윤,"에피소드, 드라마","7년 전, 운명이 뒤바뀐 소녀들. 태어날 때 부터 타고난 능력을 지닌 다정과 그런 천재가 부러웠던 언니 은정.  그렇게 하루 하루가 지옥이었다!",9.98,2022.04.13 22:59,TRUE,15세 이용가,FALSE,https://comic.naver.com/webtoon/list?titleId=727798
113121,겨울동화,심윤수,"에피소드, 감성","<일편단심화> 심윤수 작가의 겨울 이야기.
올 겨울을 따뜻하게 채워 줄 에피소드 12편.어른을 위한 동화가 시작됩니다.",9.89,2010.03.19 00:10,TRUE,전체연령가,FALSE,https://comic.naver.com/webtoon/list?titleId=113121
701535,격기3반,이학,"스토리, 스포츠","한국이 세계 격투기의 중심이 된 세상. 전국 탑 클래스 격투기 학생들만 모인 남일고에 약골 소년 주지태가 돌연 투입된다.신체적 약점이 상쇄되는 무술 ‘주짓수’를 통해, 주지태는 격기반의 정점에 오를 수 있을 것인가…?",9.48,2021.06.15 23:12,TRUE,15세 이용가,FALSE,https://comic.naver.com/webtoon/list?titleId=701535
395442,격투기특성화사립고교 극지고,허일,"스토리, 액션",최고로 강한 학생이 전교 1등이다!극한지옥 격투기 특성화 사립 고등학교 극지고! 격투 능력자들의 절륜한 한판!,9.78,2015.04.10 23:24,TRUE,12세 이용가,TRUE,https://comic.naver.com/webtoon/list?titleId=395442
740034,견우와 선녀,안수민,"스토리, 드라마",죽음이 가까워진 사람들은 '거꾸로' 걸어들어 온다그리고 그게 하필 내 이상형이라니!?,9.98,2022.06.06 22:55,FALSE,전체연령가,FALSE,https://comic.naver.com/webtoon/list?titleId=740034
233265,견우와 직녀,유리아,"스토리, 로맨스","설화, 견우와 직녀, 판타지로 다시 태어나다.",9.95,2011.05.04 00:12,TRUE,12세 이용가,FALSE,https://comic.naver.com/webtoon/list?titleId=233265
746744,견원지간 로맨스,최현옥 / 고방,"에피소드, 일상","동물적인, 색다른 사랑법!",9.65,2020.05.28 17:00,TRUE,전체연령가,TRUE,https://comic.naver.com/webtoon/list?titleId=746744
668101,결계녀,김태경,"스토리, 로맨스","결계가 된 소녀, 소년을 지키다! 본격 미소녀 군단과 함께하는 셔틀남 탈출기!",9.87,2019.05.09 23:29,TRUE,15세 이용가,TRUE,https://comic.naver.com/webtoon/list?titleId=668101
744375,결백한 사람은 없다,서각,"스토리, 드라마",15년 전 실종된 아이가 돌아왔다.초능력을 가진 순경의 아동실종 심리 수사극,9.86,2022.06.05 22:53,FALSE,12세 이용가,FALSE,https://comic.naver.com/webtoon/list?titleId=744375
792317,결혼공략,율무,"스토리, 로맨스","낡고 지친 k-직장인 주인공 하루.하루는 자신만이 가지고 있는 능력을 활용해 욜로처럼 펑펑 쓰고, 시간을 되돌리는 삶을 살아가고 있는데...난데없이 나타나 총을 겨눈 의문의 남자로 인해, 모든 것이 처음으로 돌아간다!어떻게 여기까지 왔는데...! 다시 새내기로 돌아가다니!!게다가 이 모든 것을 끝내려면... 정해진 결혼 상대를 찾아야만 한다?!두 플레이어의 우당탕탕 생존 결혼 공략!",9.93,2022.06.05 22:52,FALSE,전체연령가,FALSE,https://comic.naver.com/webtoon/list?titleId=792317
761599,결혼까지 망상했어!,문주,"스토리, 로맨스",'내게는 짝남도 강제 남사친일 뿐' 10대 안에 한 번이라도 연애를 해보는 게 소원이지만 호감 상대와 결혼까지 망상하면 절대 성사되지 않는다는 징크스를 지닌 소망. 연애의 '연'자도 허용되지 않던 그녀의 현실에도 볕 들 날이 오긴 하는데... 이게 과연 썸이 맞긴 할까? 망상 소녀 소망의 유쾌 발랄 로맨스.,9.95,2022.06.04 22:58,FALSE,전체연령가,FALSE,https://comic.naver.com/webtoon/list?titleId=761599
741891,결혼생활 그림일기,은꼼지,"옴니버스, 일상",조용할 날 없는 우당탕탕 두 짐승의 결혼생활 이야기!,9.96,2022.06.05 22:51,FALSE,전체연령가,FALSE,https://comic.naver.com/webtoon/list?titleId=741891
744384,경비 배두만,이영곤,"스토리, 액션",지난 인생이 후회스러운 건달 출신의 60대 아파트 경비원 '두만'과 남은 인생이 막막한 20대 흥신소 직원 '새봄'거대한 범죄 세력에 맞서기 위해 힘을 합쳤다!,9.95,2022.06.04 22:59,FALSE,15세 이용가,FALSE,https://comic.naver.com/webtoon/list?titleId=744384
792780,경비실에서 안내방송 드립니다,수하 / 벌크업,"스토리, 스릴러","인적이 드문 산속 아파트에 이사 온 백성한.어느 날 갑자기 옆집 이웃이 돌변해 아파트를 폐쇄하고 사람들을 죽이기 시작한다. 백성한과 아파트 주민들은 경비실을 장악한 살인마의 주도 아래 목숨을 건 데스게임에 참여하게 되고, 사람들의 살아남기 위한 몸부림이 시작된다.",9.66,2022.06.05 22:53,FALSE,15세 이용가,FALSE,https://comic.naver.com/webtoon/list?titleId=792780
524353,경운기를 탄 왕자님,무적핑크,"스토리, 개그","'실질객관동화' 무적핑크 작가의 신작!싹수 노란 남자의 농사 정복기, 오빤 강남 농부 스타~일!",9.9,2013.04.25 23:06,TRUE,전체연령가,FALSE,https://comic.naver.com/webtoon/list?titleId=524353
769658,경자 전성시대,김호드,"스토리, 개그","<연애의 정령> 김호드 작가 신작. 남들보다 강한 그녀, 육경자가 돌아왔다!!연인과 헤어지고 취업도 번번이 실패하며 힘든 하루를 보내던 경자는 '더 쉴드'라는 대기업으로부터 스카우트 제안을 받게 된다.학벌도 빽(?)도 없는 경자는 의아해하지만 따뜻하고 안락한 실내 사무직을 꿈꾸며 면접을 보러 가는데...회사도 직원들도 면접자들도 모두 심상치 않다?!",9.93,2022.06.04 22:56,FALSE,15세 이용가,FALSE,https://comic.naver.com/webtoon/list?titleId=769658
693431,계룡선녀전,돌배,"스토리, 드라마","고려, 조선시대를 거쳐 바리스타가 된 계룡산 선녀님(女, 699세)환생한 서방님과 날개옷을 찾을 수 있을까",9.98,2018.03.14 23:08,TRUE,전체연령가,TRUE,https://comic.naver.com/webtoon/list?titleId=693431
132459,고(故)길창덕화백 추모웹툰,웹툰작가,"옴니버스, 일상","대한민국 1세대 만화가이자 <꺼벙이>,<순악질여사>,<재동이>등 한국 명랑만화의 효시가 되신 故길창덕 선생님.우리에게 ‘만화의 즐거움’을 선물해 주신 선생님께 네이버 웹툰 작가들이 추모 웹툰을 올립니다.",9.76,2010.02.10 10:16,TRUE,전체연령가,FALSE,https://comic.naver.com/webtoon/list?titleId=132459
69113,고(故)노무현 前대통령 추...,웹툰작가,"옴니버스, 일상","마음 깊이 애도합니다. 소박했던 그 웃음,오래도록 기억하겠습니다.추모 웹툰은 네이버, 다음, 야후, 네이트, 파란, 카툰부머 웹툰 작가님들이 함께 합니다.",9.38,2009.05.29 19:12,TRUE,전체연령가,FALSE,https://comic.naver.com/webtoon/list?titleId=69113
655277,고고고,정은경 / 하일권,"스토리, 판타지","치매 걸린 할아버지, 게임 폐인 아빠와 살고 있는 고민
원효대사가 남긴 해골물을 찾아달라는 의뢰를 받고
삼부자가 떠나게 되는데...",9.97,2015.11.17 23:08,TRUE,전체연령가,FALSE,https://comic.naver.com/webtoon/list?titleId=655277
89097,고고루키루,한경찰,"옴니버스, 드라마","정체불명의 3인조, 천진난만 켄, 카리스마 선녀, 쉬크노노
루키루가 만들어내는 황당무계하지만 따뜻한 이야기들. 지금부터 루키루와 함께 고고",9.96,2013.12.27 23:16,TRUE,전체연령가,FALSE,https://comic.naver.com/webtoon/list?titleId=89097
708453,고교생을 환불해 주세요,Croissant,"스토리, 드라마",저승로맨스판타지 학원물이 온다!,9.98,2019.07.02 23:12,TRUE,12세 이용가,FALSE,https://comic.naver.com/webtoon/list?titleId=708453
